pokemon_id,name,generation,type_1,type_2,abilities,moves,sprite,evolution_chain,total_stats
208,steelix,2,steel,ground,"['rock-head', 'sturdy', 'sheer-force']","['cut', 'bind', 'slam', 'headbutt', 'tackle', 'body-slam', 'double-edge', 'roar', 'hyper-beam', 'strength', 'rock-throw', 'earthquake', 'dig', 'toxic', 'rage', 'mimic', 'screech', 'double-team', 'harden', 'defense-curl', 'self-destruct', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'sunny-day', 'crunch', 'psych-up', 'ancient-power', 'rock-smash', 'torment', 'facade', 'nature-power', 'taunt', 'secret-power', 'mud-sport', 'rock-tomb', 'sand-tomb', 'iron-defense', 'block', 'dragon-dance', 'rock-blast', 'gyro-ball', 'natural-gift', 'payback', 'magnet-rise', 'rock-polish', 'dark-pulse', 'aqua-tail', 'dragon-pulse', 'earth-power', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'flash-cannon', 'rock-climb', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'autotomize', 'smack-down', 'heavy-slam', 'round', 'bulldoze', 'dragon-tail', 'drill-run', 'confide', 'high-horsepower', 'brutal-swing', 'psychic-fangs', 'stomping-tantrum', 'body-press', 'breaking-swipe', 'steel-beam', 'steel-roller', 'meteor-beam', 'scorching-sands']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/208.png,onix|steelix,510
209,snubbull,2,fairy,,"['intimidate', 'run-away', 'rattled']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'leer', 'bite', 'growl', 'roar', 'flamethrower', 'low-kick', 'counter', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'dig', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'reflect', 'metronome', 'lick', 'fire-blast', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'feint-attack', 'sludge-bomb', 'mud-slap', 'zap-cannon', 'detect', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'present', 'frustration', 'dynamic-punch', 'encore', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'smelling-salts', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'hyper-voice', 'fake-tears', 'overheat', 'bulk-up', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'close-combat', 'payback', 'fling', 'last-resort', 'thunder-fang', 'ice-fang', 'fire-fang', 'captivate', 'round', 'incinerate', 'retaliate', 'bulldoze', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide', 'dazzling-gleam', 'power-up-punch', 'psychic-fangs', 'stomping-tantrum', 'lash-out', 'tera-blast', 'trailblaze', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/209.png,snubbull|granbull,300
210,granbull,2,fairy,,"['intimidate', 'quick-feet', 'rattled']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'bite', 'growl', 'roar', 'flamethrower', 'hyper-beam', 'low-kick', 'counter', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'earthquake', 'dig', 'toxic', 'rage', 'mimic', 'double-team', 'defense-curl', 'reflect', 'metronome', 'lick', 'fire-blast', 'rest', 'rock-slide', 'super-fang', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'zap-cannon', 'detect', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'present', 'frustration', 'dynamic-punch', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'shadow-ball', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'endeavor', 'secret-power', 'hyper-voice', 'fake-tears', 'overheat', 'rock-tomb', 'bulk-up', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'close-combat', 'payback', 'fling', 'last-resort', 'focus-blast', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'rock-climb', 'stone-edge', 'captivate', 'low-sweep', 'round', 'incinerate', 'retaliate', 'bulldoze', 'work-up', 'wild-charge', 'snarl', 'play-rough', 'confide', 'dazzling-gleam', 'power-up-punch', 'psychic-fangs', 'stomping-tantrum', 'lash-out', 'tera-blast', 'trailblaze', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/210.png,snubbull|granbull,450
211,qwilfish,2,water,poison,"['poison-point', 'swift-swim', 'intimidate']","['swords-dance', 'headbutt', 'tackle', 'take-down', 'double-edge', 'poison-sting', 'pin-missile', 'supersonic', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'thunder-wave', 'toxic', 'agility', 'mimic', 'double-team', 'harden', 'minimize', 'defense-curl', 'haze', 'self-destruct', 'waterfall', 'swift', 'bubble', 'explosion', 'rest', 'substitute', 'snore', 'curse', 'flail', 'reversal', 'spite', 'protect', 'scary-face', 'sludge-bomb', 'spikes', 'destiny-bond', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'rain-dance', 'crunch', 'shadow-ball', 'whirlpool', 'stockpile', 'spit-up', 'hail', 'facade', 'taunt', 'revenge', 'secret-power', 'dive', 'astonish', 'signal-beam', 'bounce', 'mud-shot', 'poison-tail', 'shock-wave', 'water-pulse', 'gyro-ball', 'brine', 'natural-gift', 'acupressure', 'payback', 'assurance', 'toxic-spikes', 'poison-jab', 'aqua-tail', 'giga-impact', 'gunk-shot', 'captivate', 'aqua-jet', 'venoshock', 'sludge-wave', 'acid-spray', 'round', 'scald', 'hex', 'fell-stinger', 'confide', 'venom-drench', 'throat-chop', 'liquidation', 'steel-roller', 'scale-shot', 'flip-turn', 'barb-barrage', 'tera-blast', 'chilling-water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/211.png,qwilfish|overqwil,440
212,scizor,2,bug,steel,"['swarm', 'technician', 'light-metal']","['razor-wind', 'swords-dance', 'cut', 'wing-attack', 'headbutt', 'take-down', 'double-edge', 'leer', 'hyper-beam', 'counter', 'strength', 'toxic', 'agility', 'quick-attack', 'mimic', 'double-team', 'light-screen', 'focus-energy', 'swift', 'rest', 'slash', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'detect', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'baton-pass', 'pursuit', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'helping-hand', 'superpower', 'brick-break', 'knock-off', 'secret-power', 'air-cutter', 'silver-wind', 'sand-tomb', 'aerial-ace', 'iron-defense', 'roost', 'natural-gift', 'feint', 'tailwind', 'u-turn', 'close-combat', 'assurance', 'fling', 'night-slash', 'air-slash', 'x-scissor', 'bug-buzz', 'vacuum-wave', 'giga-impact', 'bullet-punch', 'psycho-cut', 'flash-cannon', 'defog', 'cross-poison', 'iron-head', 'captivate', 'bug-bite', 'double-hit', 'ominous-wind', 'venoshock', 'round', 'acrobatics', 'struggle-bug', 'confide', 'laser-focus', 'lunge', 'brutal-swing', 'steel-beam', 'skitter-smack', 'dual-wingbeat', 'tera-blast', 'pounce', 'trailblaze', 'hard-press']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/212.png,scyther|scizor,500
213,shuckle,2,bug,rock,"['sturdy', 'gluttony', 'contrary']","['bind', 'headbutt', 'body-slam', 'wrap', 'double-edge', 'acid', 'strength', 'string-shot', 'rock-throw', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'withdraw', 'defense-curl', 'bide', 'constrict', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'reversal', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'encore', 'sweet-scent', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'facade', 'helping-hand', 'knock-off', 'secret-power', 'rock-tomb', 'sand-tomb', 'iron-defense', 'mud-shot', 'covet', 'rock-blast', 'gyro-ball', 'natural-gift', 'acupressure', 'power-trick', 'gastro-acid', 'rock-polish', 'earth-power', 'stone-edge', 'captivate', 'stealth-rock', 'bug-bite', 'guard-split', 'power-split', 'venoshock', 'smack-down', 'sludge-wave', 'after-you', 'round', 'shell-smash', 'final-gambit', 'struggle-bug', 'bulldoze', 'sticky-web', 'confide', 'infestation', 'steel-roller', 'meteor-beam', 'skitter-smack']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/213.png,shuckle,505
214,heracross,2,bug,fighting,"['swarm', 'guts', 'moxie']","['swords-dance', 'cut', 'headbutt', 'horn-attack', 'fury-attack', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'pin-missile', 'leer', 'hyper-beam', 'low-kick', 'counter', 'seismic-toss', 'strength', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'harden', 'bide', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'flail', 'reversal', 'protect', 'spikes', 'detect', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'megahorn', 'pursuit', 'hidden-power', 'rain-dance', 'sunny-day', 'rock-smash', 'facade', 'focus-punch', 'helping-hand', 'revenge', 'brick-break', 'knock-off', 'endeavor', 'secret-power', 'arm-thrust', 'rock-tomb', 'bullet-seed', 'aerial-ace', 'iron-defense', 'bulk-up', 'rock-blast', 'natural-gift', 'feint', 'close-combat', 'assurance', 'fling', 'night-slash', 'bug-buzz', 'vacuum-wave', 'focus-blast', 'giga-impact', 'shadow-claw', 'stone-edge', 'captivate', 'bug-bite', 'venoshock', 'smack-down', 'round', 'chip-away', 'retaliate', 'struggle-bug', 'bulldoze', 'work-up', 'confide', 'high-horsepower', 'throat-chop', 'lunge', 'smart-strike', 'brutal-swing', 'skitter-smack', 'coaching', 'tera-blast', 'pounce', 'trailblaze', 'upper-hand']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/214.png,heracross,500
215,sneasel,2,dark,ice,"['inner-focus', 'keen-eye', 'pickpocket']","['mega-punch', 'ice-punch', 'scratch', 'swords-dance', 'cut', 'mega-kick', 'headbutt', 'take-down', 'double-edge', 'leer', 'bite', 'surf', 'ice-beam', 'blizzard', 'low-kick', 'counter', 'strength', 'dig', 'toxic', 'agility', 'quick-attack', 'mimic', 'screech', 'double-team', 'defense-curl', 'reflect', 'swift', 'dream-eater', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'feint-attack', 'mud-slap', 'foresight', 'icy-wind', 'detect', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'pursuit', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'whirlpool', 'beat-up', 'fake-out', 'hail', 'torment', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'assist', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'crush-claw', 'fake-tears', 'aerial-ace', 'icicle-spear', 'calm-mind', 'water-pulse', 'natural-gift', 'feint', 'payback', 'embargo', 'fling', 'punishment', 'poison-jab', 'dark-pulse', 'x-scissor', 'giga-impact', 'nasty-plot', 'avalanche', 'ice-shard', 'shadow-claw', 'psycho-cut', 'captivate', 'double-hit', 'hone-claws', 'low-sweep', 'foul-play', 'round', 'retaliate', 'snarl', 'icicle-crash', 'confide', 'power-up-punch', 'laser-focus', 'throat-chop', 'lash-out', 'triple-axel', 'tera-blast', 'snowscape', 'trailblaze', 'upper-hand']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/215.png,sneasel|weavile,430
216,teddiursa,2,normal,,"['pickup', 'quick-feet', 'honey-gather']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'swords-dance', 'cut', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'roar', 'low-kick', 'counter', 'seismic-toss', 'strength', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'focus-energy', 'metronome', 'lick', 'swift', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'protect', 'feint-attack', 'belly-drum', 'mud-slap', 'zap-cannon', 'endure', 'charm', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'sweet-scent', 'metal-claw', 'hidden-power', 'cross-chop', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'yawn', 'secret-power', 'hyper-voice', 'fake-tears', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'natural-gift', 'close-combat', 'payback', 'fling', 'last-resort', 'night-slash', 'seed-bomb', 'avalanche', 'shadow-claw', 'gunk-shot', 'captivate', 'hone-claws', 'smack-down', 'round', 'chip-away', 'retaliate', 'bulldoze', 'work-up', 'play-rough', 'play-nice', 'confide', 'baby-doll-eyes', 'power-up-punch', 'high-horsepower', 'tera-blast', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/216.png,teddiursa|ursaring|ursaluna,330
217,ursaring,2,normal,,"['guts', 'quick-feet', 'unnerve']","['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'swords-dance', 'cut', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'roar', 'hyper-beam', 'low-kick', 'counter', 'seismic-toss', 'strength', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'metronome', 'lick', 'swift', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'protect', 'scary-face', 'feint-attack', 'mud-slap', 'zap-cannon', 'endure', 'charm', 'rollout', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'sweet-scent', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'superpower', 'brick-break', 'secret-power', 'hyper-voice', 'fake-tears', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'hammer-arm', 'natural-gift', 'close-combat', 'payback', 'fling', 'last-resort', 'seed-bomb', 'focus-blast', 'giga-impact', 'avalanche', 'shadow-claw', 'rock-climb', 'gunk-shot', 'stone-edge', 'captivate', 'hone-claws', 'smack-down', 'round', 'retaliate', 'bulldoze', 'work-up', 'play-rough', 'play-nice', 'confide', 'baby-doll-eyes', 'power-up-punch', 'high-horsepower', 'laser-focus', 'throat-chop', 'stomping-tantrum', 'tera-blast', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/217.png,teddiursa|ursaring|ursaluna,500
218,slugma,2,fire,,"['magma-armor', 'flame-body', 'weak-armor']","['body-slam', 'take-down', 'double-edge', 'ember', 'flamethrower', 'fire-spin', 'rock-throw', 'earthquake', 'toxic', 'mimic', 'double-team', 'recover', 'harden', 'smokescreen', 'defense-curl', 'light-screen', 'reflect', 'self-destruct', 'smog', 'fire-blast', 'amnesia', 'acid-armor', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'stockpile', 'spit-up', 'swallow', 'heat-wave', 'will-o-wisp', 'memento', 'facade', 'nature-power', 'yawn', 'secret-power', 'overheat', 'rock-tomb', 'iron-defense', 'mud-shot', 'rock-blast', 'natural-gift', 'guard-swap', 'power-gem', 'earth-power', 'lava-plume', 'stone-edge', 'captivate', 'stealth-rock', 'smack-down', 'flame-burst', 'flame-charge', 'after-you', 'round', 'clear-smog', 'incinerate', 'inferno', 'bulldoze', 'heat-crash', 'confide', 'infestation', 'high-horsepower', 'tera-blast', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/218.png,slugma|magcargo,250
219,magcargo,2,fire,rock,"['magma-armor', 'flame-body', 'weak-armor']","['body-slam', 'take-down', 'double-edge', 'ember', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'fire-spin', 'rock-throw', 'earthquake', 'toxic', 'mimic', 'double-team', 'recover', 'harden', 'smokescreen', 'defense-curl', 'light-screen', 'reflect', 'self-destruct', 'smog', 'fire-blast', 'amnesia', 'acid-armor', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'stockpile', 'heat-wave', 'will-o-wisp', 'memento', 'facade', 'nature-power', 'yawn', 'secret-power', 'overheat', 'rock-tomb', 'sand-tomb', 'iron-defense', 'mud-shot', 'rock-blast', 'gyro-ball', 'natural-gift', 'guard-swap', 'flare-blitz', 'rock-polish', 'power-gem', 'earth-power', 'giga-impact', 'lava-plume', 'stone-edge', 'captivate', 'stealth-rock', 'smack-down', 'flame-burst', 'flame-charge', 'after-you', 'round', 'clear-smog', 'shell-smash', 'incinerate', 'inferno', 'bulldoze', 'heat-crash', 'confide', 'infestation', 'stomping-tantrum', 'burning-jealousy', 'scorching-sands', 'tera-blast', 'temper-flare']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/219.png,slugma|magcargo,430
220,swinub,2,ice,ground,"['oblivious', 'snow-cloak', 'thick-fat']","['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'bite', 'roar', 'mist', 'ice-beam', 'blizzard', 'strength', 'earthquake', 'fissure', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'light-screen', 'haze', 'reflect', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'reversal', 'powder-snow', 'protect', 'scary-face', 'mud-slap', 'icy-wind', 'detect', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'ancient-power', 'rock-smash', 'hail', 'facade', 'superpower', 'endeavor', 'secret-power', 'mud-sport', 'odor-sleuth', 'rock-tomb', 'sand-tomb', 'icicle-spear', 'mud-shot', 'natural-gift', 'earth-power', 'avalanche', 'ice-shard', 'ice-fang', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'smack-down', 'round', 'bulldoze', 'icicle-crash', 'freeze-dry', 'confide', 'high-horsepower', 'stomping-tantrum', 'tera-blast', 'snowscape', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/220.png,swinub|piloswine|mamoswine,250
221,piloswine,2,ice,ground,"['oblivious', 'snow-cloak', 'thick-fat']","['headbutt', 'horn-attack', 'fury-attack', 'tackle', 'body-slam', 'take-down', 'thrash', 'double-edge', 'bite', 'roar', 'mist', 'ice-beam', 'blizzard', 'hyper-beam', 'peck', 'strength', 'earthquake', 'fissure', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'light-screen', 'haze', 'reflect', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'reversal', 'powder-snow', 'protect', 'scary-face', 'mud-slap', 'icy-wind', 'detect', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'ancient-power', 'rock-smash', 'hail', 'facade', 'superpower', 'endeavor', 'secret-power', 'mud-sport', 'odor-sleuth', 'rock-tomb', 'sand-tomb', 'icicle-spear', 'mud-shot', 'natural-gift', 'earth-power', 'giga-impact', 'avalanche', 'ice-shard', 'ice-fang', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'smack-down', 'round', 'bulldoze', 'icicle-crash', 'freeze-dry', 'confide', 'high-horsepower', 'throat-chop', 'stomping-tantrum', 'tera-blast', 'snowscape', 'trailblaze']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/221.png,swinub|piloswine|mamoswine,450
